序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
819,5496297622,105080415616,293475566,"衡鲍",6,保密,"[呲牙]",2022-03-11 02:59:38,0,0,"Dream it, chase it, code it.",未知,是,https://i2.hdslb.com/bfs/face/8579f0ec06ff070b26294c3881d363a429c083a2.jpg
820,,5496216509,349550020,"池諝娫",5,女,"世界灿烂盛大 欢迎回家。",2021-10-01 00:33:19,0,5,"活在当下_",未知,否,https://i1.hdslb.com/bfs/face/1f575c0cf78dee0928cdc2fc3aabfbc43d463ae9.jpg
821,,5496138521,433548546,"kryptoniteeeeee",6,女,"欢迎回家过国庆[大哭]",2021-10-01 00:18:32,0,4,"猫和你都想了解
",未知,否,https://i0.hdslb.com/bfs/face/02554ecb54f86f889ee044db05bb7e7908311326.jpg
822,,5496090199,24630191,"风向乄逆转",6,保密,"哈哈哈哈哈",2021-10-01 00:09:26,0,2,"",未知,否,https://i2.hdslb.com/bfs/face/e074ac692c9145574a79623bdcfbb67dafa5f231.jpg
823,,5495967187,366760421,"噜噜d",4,保密,"全世界无产者联合起来",2021-09-30 23:51:41,0,44,"",未知,否,http://i2.hdslb.com/bfs/face/0b8b447affca09fc3586947f5d4a516b9aa7d052.jpg
824,,5495897885,24286255,"大夏雨天",5,保密,"欢迎回家",2021-09-30 23:41:27,0,1,"",未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
825,,5495877542,1383016563,"奶油车轮饼z",4,女,"如果信念有颜色，那一定是中国红",2021-09-30 23:37:42,0,2,"",未知,否,https://i0.hdslb.com/bfs/face/82a94ca8fe2a34d058bf3ff3ffc50ca33f9eb05b.jpg
826,,5495716177,476007674,"请先救赎自己",5,男,"全世界的无产者联合起来！",2021-09-30 23:13:41,1,60,"​灵魂的欲望是命运的先​知​",未知,否,https://i2.hdslb.com/bfs/face/51d4b775045bfb1bc09d120556ee846ee09e8b04.jpg
827,5495716177,5501223176,582867202,"茨威格今晚吃什么",6,男,"全世界的无产者联合起来",2021-10-01 19:55:55,0,3,"安人——你将如闪电般归来",未知,否,https://i1.hdslb.com/bfs/face/6670cbf1cbd91b18211ce5e6434fe07bbc9b8c23.jpg
828,,5495634394,470639769,"半生不熟来着",4,女,"欢迎回家",2021-09-30 23:03:06,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/9d28720ede30067b0090143eb1d4cbc9c282a093.jpg
829,,5495584555,589412375,"帅哥ROY",5,保密,"如果信仰有颜色，那一定是中国红！",2021-09-30 22:56:34,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/167b0a8d73201698b7dd46d35ee858bed685413c.jpg
830,,5495515937,699932620,"Luyain",4,女,"欢迎回家",2021-09-30 22:45:43,0,0,"抓住瞬间美好",未知,否,https://i1.hdslb.com/bfs/face/f39dbcbd06b8217015b02f7fdcdbeae80baa836f.jpg
831,,5495428191,499873404,"馒头不香迈",5,女,"欢迎回家！",2021-09-30 22:34:20,0,0,"生气是拿别人的过错惩罚自己​",未知,否,https://i0.hdslb.com/bfs/face/83beebebb4b18ee4b9b274e868d44940d8c1f87e.jpg
832,,5495421533,1750178132,"追风---骚年",4,保密,"世界偌大，欢迎回家",2021-09-30 22:32:28,0,1,"                              ",未知,否,https://i2.hdslb.com/bfs/face/74660b6160a7c2be2846462fa535818539f47d19.jpg
833,,5495406974,176847694,"瑠璃千年",6,保密,"全世界无产者联合起来！",2021-09-30 22:30:43,0,31,"",未知,否,https://i1.hdslb.com/bfs/face/bad21a4453a2e7449d40b9e14b85e74c663effd8.jpg
834,,5495391190,2130571681,"泱之泱之泱",5,保密,"欢迎回家！",2021-09-30 22:28:35,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/660cefab26fa1f940a02c1c4864e007e12d3a3ee.jpg
835,,5495362988,2109311135,"澄月出星河",5,女,"祖国永远在我们身后",2021-09-30 22:25:22,0,2,"海压竹枝低复举，风吹山脚晦还明",未知,否,https://i2.hdslb.com/bfs/face/7e9fdd1854c2215a0f4bdc173d39ff89a090ff48.jpg
836,,5495322586,642423936,"废纸箱子",5,男,"欢迎回家",2021-09-30 22:19:04,0,0,"无
",未知,否,https://i0.hdslb.com/bfs/face/b4d053faaf82245ad5954278b8d739e11cea8a00.jpg
837,,5495244707,392561090,"太簇山石",5,男,"欢迎回家！",2021-09-30 22:09:08,0,0,"来吧！",未知,否,https://i2.hdslb.com/bfs/face/27728ad8a371308f43231e8682d0803feefea856.jpg
838,,5495219474,549391199,"bili_有",4,男,"欢迎回家",2021-09-30 22:05:11,0,0,"海上生明月，天涯共此时
",未知,否,http://i2.hdslb.com/bfs/face/a207a4bf2cb43c97c7d997da5cc8e0cf2d0b6d1a.jpg
839,,5495193466,676013545,"陌上江添",5,保密,"欢迎回家[惊喜]",2021-09-30 22:01:41,0,0,"让风带走它",未知,否,https://i1.hdslb.com/bfs/face/e51b360fb265c6ae5138f19833c8f0c1488990cc.jpg
840,,5495189226,415453659,"姜迟樱",3,保密,"欢迎回家！",2021-09-30 22:01:30,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/991767c88173a605d3dcf08f4bd0a6ff6f6e729c.jpg
841,,5495128933,173775106,"糖豆是一生理想",5,保密,"我在学校看到的 真的泪目了",2021-09-30 21:53:05,0,0,"always and forever‼️",未知,否,https://i1.hdslb.com/bfs/face/74ec21a07ca4c95ae192208811268b7e7085113b.jpg
842,,5495099714,40739782,"笔怎么用",6,保密,"灯光蛮亮的",2021-09-30 21:48:51,0,1,"",未知,否,https://i1.hdslb.com/bfs/face/75c22a5de58ae97822ff24ee9f2fa93a0eb9332f.jpg
843,,5494996339,660651551,"蟹黄虾盅z",5,女,"欢迎回家",2021-09-30 21:33:08,0,0,"人间总有一两风 填我十万八千梦",未知,否,https://i2.hdslb.com/bfs/face/a0fedcd8d7d6d852731c5c213b38e96c8179baee.jpg
844,,5494964722,651440864,"神探会长",4,女,"欢迎回家!",2021-09-30 21:30:06,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/53804d1671b54bc3a4e9c9e00f860cf21e7d8e45.jpg
845,,5494864810,28842789,"爱洛佩兹",6,男,"欢迎回家！",2021-09-30 21:15:39,0,0,"我们身体中的每一个原子，都曾穿越星系，最终组成了我们",未知,是,https://i0.hdslb.com/bfs/face/b8c4059f0c155d698a00e90dd406b83f097725ff.jpg
846,,5494836543,1984966853,"吃苹果的牛小顿",3,保密,"欢迎回家！",2021-09-30 21:10:36,0,0,"Where there is a will,there is a way.",未知,否,https://i2.hdslb.com/bfs/face/7a6be90a5dde5f922d2a31249e7297b57970d790.jpg
847,,5494744060,501705423,"小花痴爱看小花",6,女,"小娜，姐姐回来了，你不会被骂了宝宝",2021-09-30 20:57:52,0,0,"花",未知,否,https://i0.hdslb.com/bfs/face/7b73019230be15beace5dffeabf77397983d4728.jpg
848,,5494740459,394919940,"叫我张美女就好",5,保密,"欢迎回家[给心心]",2021-09-30 20:56:28,0,0,"我是美女",未知,否,https://i0.hdslb.com/bfs/face/5490ebd2f628e3f0b26b7793708e0da2707e73f6.jpg
849,,5494718844,403552003,"呱呱123987",5,保密,"这才是我们应该推崇的正能量！！！",2021-09-30 20:54:34,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
850,,5494710447,386307675,"汐汶是个烤酥鱼",5,女,"欢迎回家",2021-09-30 20:52:37,0,0,"干啥啥不行，沙雕第一名
                                     归于归鱼",未知,否,https://i0.hdslb.com/bfs/face/6b77799b56e4e4d87f1dfdd74c223b5f3510b4dc.jpg
851,,5494671332,515789189,"光影暗",5,保密,"欢迎回家[拥抱]",2021-09-30 20:46:46,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/9b16415dc61a02b6c7eabd3956fee37fb3601324.jpg
852,,5494582882,275896874,"孤城吹起新愁",5,保密,"我刚回家
孟晚舟回来的时候我在学校
我们语文老师给我们讲了孟晚舟回来时，整个班都沸腾了，好多人都快哭了",2021-09-30 20:33:55,1,9,"夜色难免寒凉，前行必有曙光",未知,否,https://i2.hdslb.com/bfs/face/96ba38fd9cfa0fe98040af9e709e39b410335176.jpg
853,5494582882,5494840359,1984966853,"吃苹果的牛小顿",3,保密,"是啊！",2021-09-30 21:10:50,0,1,"Where there is a will,there is a way.",未知,否,https://i2.hdslb.com/bfs/face/7a6be90a5dde5f922d2a31249e7297b57970d790.jpg
854,,5494552634,292568672,"琉璃烟斋",4,女,"欢迎回家",2021-09-30 20:29:11,0,0,"蝴蝶眨几次眼睛才能飞行？",未知,否,https://i2.hdslb.com/bfs/face/b7087bc92e2486f8fc2caf64733b3a6a6504d67f.jpg
855,,5494508534,15332175,"爱才--梓er",5,保密,"欢迎回家",2021-09-30 20:22:48,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/fb8f6e098051e2e7903f0614e46000b02e057504.jpg
856,,5494496595,303655070,"月华下的枯落",5,女,"我们上完政治课，政治老师告诉我们这个消息，全班都特别开心，齐刷刷的开始鼓掌",2021-09-30 20:21:57,0,8,"",未知,否,https://i2.hdslb.com/bfs/face/ed4a402a793a260c04c45dd3e0b9dbc0243131c5.jpg
857,,5494388303,88751161,"PheonixLee",6,女,"新闻是在班里看的，在我高兴的时候我旁边有人问我孟晚舟是谁，你这么激动干什么，就挺无奈的",2021-09-30 20:06:24,0,6,"Oracle",未知,是,https://i1.hdslb.com/bfs/face/7844d8f592960e95df3543136f6328ef1622d919.jpg
858,,5494355166,95657822,"牛鲸大学爆秃泉分校",6,保密,"耶耶。这都给我接回来啦。置顶。",2021-09-30 20:00:36,0,10,"十分热爱寄托五分情感
○内的手allin一把米诺",未知,是,https://i2.hdslb.com/bfs/face/85a7faa9d773017891ce4a3290ed4bd4f95e649a.jpg
859,,5494255687,156912712,"时间是沙漠里的海",6,男,"长公主!",2021-09-30 19:46:42,0,7,"心情好才是真的好",未知,是,https://i1.hdslb.com/bfs/face/c2b7b55342c3e5c9da132c5b296c92b3babae0f5.jpg
860,,5494247802,330465803,"当年竹柏",6,男,"我的神",2021-09-30 19:45:37,0,9,"还没想好做什么区的up主<:",未知,否,https://i2.hdslb.com/bfs/face/e7d13d179f47bea428894822fed70491e74c78d7.jpg
861,,5494241774,273161278,"巨大哥布林",5,男,"哈哈哈",2021-09-30 19:44:58,0,4,"嘿嘿哈哈",未知,否,https://i1.hdslb.com/bfs/face/bdcb79e65d891f31cf7ccd3941a1d44bbe6d162a.jpg
862,,5494212428,329688306,"芝士汤圆哦-_-",6,男,"恭迎大小姐回家",2021-09-30 19:40:55,0,9,"wuh",未知,是,https://i0.hdslb.com/bfs/face/9739e6a436dd9bfbb062cce84f0bb66d349fa258.jpg
863,,5494157811,505084403,"卡美洛棉被厂",5,保密,"欢迎回来，孟女士",2021-09-30 19:33:33,0,0,"有许多人在笑着，我想，这一定不会错。
",未知,否,https://i2.hdslb.com/bfs/face/d421fef0bf6be405a5f248b999b97f8d13002af8.webp
864,,5494029998,397161615,"co生椰拿铁ffee",6,保密,"再次为祖国的伟大感到自豪",2021-09-30 19:16:23,0,0,"一身清贫  两眼空空  三观凑合
四体不勤  五谷不分  六根清净",未知,是,https://i0.hdslb.com/bfs/face/aa745f3ceb5da0efab55b0749e5ea3132be9227b.jpg
865,,5493979535,1736880875,"暂暂暂时没LIGHT",5,保密,"迟来的一声，欢迎回家[大笑][大笑][鼓掌]",2021-09-30 19:10:14,0,0,"这个人很神秘，什么都有写",未知,否,https://i2.hdslb.com/bfs/face/1285cf0075facf9e95c5da00b19fb0183e8b70d3.jpg
866,,5493916279,509323778,"詩芊a",4,女,"欢迎回家",2021-09-30 19:00:40,0,0,"四月是你的谎言",未知,否,http://i2.hdslb.com/bfs/face/265c33f83262f48f09f1d5eda52163c2249cf192.jpg
867,,5493796300,366111968,"MoeI53",5,保密,"哦",2021-09-30 18:44:16,0,9,"",未知,否,http://i2.hdslb.com/bfs/face/2f97921338a9391d3d21df4bdfd1a61d4a8d2b79.jpg
868,,5493782726,243710663,"翾翾于飞",6,保密,"布满荆棘却一身芬芳的红玫瑰！",2021-09-30 18:42:51,0,5,"脚踏烈火，面如冰霜

        只杀不渡",未知,否,https://i2.hdslb.com/bfs/face/ba1b9407652526baae3731f6cda9bad9b7d423f0.jpg
869,,5493775645,312705335,"小兔圆圆脑",5,保密,"因为周末要上晚自习所以错过了这个消息，但是政治课老师放了这个视频，当时真的好激动啊！孟晚舟女士终于回来了！",2021-09-30 18:41:16,0,9,"",未知,否,https://i2.hdslb.com/bfs/face/039e2579336991f540d44ce8ce95d90d3f17d678.jpg
870,,5493736205,126103470,"对酒邀明月",6,女,"在学校上课，老班儿告诉我们消息以后泪洒教室。",2021-09-30 18:36:04,0,9,"海阔凭鱼跃，天高任鸟飞。",未知,是,https://i0.hdslb.com/bfs/face/6723f9d7b0bf838825dc30d9a5c2df27209b15b7.jpg
871,,5493712452,444439092,"Embraceum",5,保密,"欢迎回家[拥抱]",2021-09-30 18:32:54,0,2,"天天开心",未知,否,https://i0.hdslb.com/bfs/face/f6ed6a6e5c280036ff2020661bbffe7b88b3d71d.jpg
872,,5493573188,322069917,"北辰雷电黄泉影芽衣",5,保密,"华为公司这不现场抽几万部手机庆祝一下[doge]",2021-09-30 18:16:22,1,8,"",未知,否,https://i0.hdslb.com/bfs/face/b5989b90f0593d5c8e0b10d7dfd71b43aad37bf7.jpg
873,5493573188,5546849353,1261747281,"zeroonert",5,保密,"果粒橙也配？",2021-10-08 08:18:32,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/2b4b56b7237d6647939e4aad212f6f9c18bae7e5.jpg
874,,5493524928,454301628,"Lo绝不言败",4,女,"我们强大了，我的祖国强起来了，孟晚舟，欢迎回家，你是祖国的骄傲，祖国72岁生辰快乐！",2021-09-30 18:11:46,0,3,"满天繁星，有我想成为的那道光.",未知,是,https://i0.hdslb.com/bfs/face/d2499bddf39c2e346d0fc5c7795ec4c3df947e59.jpg
875,,5493366551,2026806333,"橙味温开水",5,保密,"欢迎回家",2021-09-30 17:50:47,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/5d63a06a73f56c8ec3fcc10cd85e8c62a9592af5.jpg
876,,5493357226,95970456,"煦沫_Iris",6,女,"欢迎回家",2021-09-30 17:49:13,0,0,"幸得识卿桃花面，从此阡陌多暖春",未知,否,https://i0.hdslb.com/bfs/face/048c8a32357fa3d3764022c03cf22362ae49ac28.jpg
877,,5493277582,663188045,"晴鹤骐",4,保密,"来晚了，我们今天才放假。我们当时在讲政治题，有个材料题材料是华为芯片，当时我们政治老师就跟我们说她插一句题外话就是“孟晚舟女士归国了”她还告诉我们孟晚舟女士说了一句话“如果信念有颜色，那一定是中国红”当时我们班本来挺乱的，就突然安静下来，认认真真的听老师给我们讲了好多（都是跟爱国有关的）。我们这那天是下雨的，那种毛毛细雨，我晚上吃完饭一般都走的特别晚，因为我们初三回教室的话必须要经过综合楼前面，今年我们学校综合楼前面就是那种在屏上的红字一直都是“请党放心强国有我”我晚上故意晚走，因为红色的字体照着整个我们学校的广场，然后广场中央是国旗，傍晚特别好看，我喜欢在没有人的时候站在广场上对着国旗念那八个字（但我没迟到过啊）我是我们学校升旗主持人，我喜欢每天晚上那种不同于每天周一早上的感觉，这可能是独属于我和zwq的浪漫吧。嘿嘿。然后当时下着雨我就看见小学那边和我们初中这边的字不一样（我们学校初中小学隔着一条公路小学是“总部”）之前都是一样的，然后我第一次感慨我不近视，隔着那么远，我看见上面写着“欢迎孟晚舟回家 祖国赢了！”下着雨，我举着伞，我后面是初中部综合楼，和小学隔着两个广场、一条马路、两面国旗然后满广场红色罩着我，我对面是“欢迎孟晚舟回家 祖国赢了”，我后面是“请党放心强国有我”。我是从我们学校小学一直上到初中快毕业，我们学校开学的时候要宣誓：今天我以我们学校而自豪什么什么的，但我来了这么多年，第一次因为我的母校而感到非常非常的自豪。特别巧，那天正好是我最喜欢的老师的晚自习，我就拜托她回家的时候帮我在小学门口拍一张照片，虽然拍的有点糊，但是真的好感谢呀，九点多了，我们老师就在门口下着雨在给我拍，然后发现就是糊，本来想第二天早上再拍的，但是第二天早上就没了，有点遗憾。照片动态里有~[哈哈]",2021-09-30 17:36:30,0,120,"",未知,是,https://i2.hdslb.com/bfs/face/959ba3b9e92558295c109d7e269f3c4881e31751.jpg
878,,5493280081,392706084,"sanlviour",4,保密,"欢迎回家",2021-09-30 17:35:22,0,0,"什么都可以无所谓",未知,否,https://i0.hdslb.com/bfs/face/f63b86f0f675589ccc5a380486f254449197834b.jpg
879,,5493173018,101201510,"我给你补个蛋--",6,保密,"唉呀，我最最幸运的事情就是能投胎成一个中国人",2021-09-30 17:17:38,0,5,"无敌是多么寂寞",未知,否,https://i2.hdslb.com/bfs/face/82f28ffd08d658a7400740d8f608f63253e3a236.jpg
880,,5493114810,430987820,"淇迹奇迹柠呀",5,女,"真好，回家了！国庆快乐",2021-09-30 17:07:21,0,1,"爱剪啥剪啥（主打一个开心）",未知,否,https://i2.hdslb.com/bfs/face/1724413c31893e0b5f78432bebbfbc5e1106f367.jpg
881,,5493056910,176062363,"婷婷酱x",6,女,"时隔一千多天，欢迎回家！！[打call][打call][打call]",2021-09-30 16:56:43,0,2,"一眼望山山不尽聚，聚耳听风风不休",未知,否,https://i1.hdslb.com/bfs/face/28f5ad598c6fea2d094e6125e0eb20a286283739.jpg
882,,5493023034,696280842,"只是看看的无聊人",5,女,"欢迎回家！国庆快乐！",2021-09-30 16:50:19,0,2,"只告诉你一遍记住了，你猜",未知,否,https://i0.hdslb.com/bfs/face/4130f8aae1d6abb28cb3242069771b2dba42bb4a.jpg
883,,5493016202,448856206,"南-省",4,保密,"欢迎！！！",2021-09-30 16:48:04,0,0,"初三学生，成绩还行，分心学习，作作文集",未知,否,https://i1.hdslb.com/bfs/face/18cb0f7ae072c86026d9840a62f92349f6b11b5c.jpg
884,,5492908029,272816913,"覆局走天下",6,保密,"我们那天晚上全校提前打开希沃看直播，当然看到还没开门的时候全班人都贼急[藏狐]",2021-09-30 16:28:02,1,6,"",未知,是,https://i0.hdslb.com/bfs/face/942de5bd6ea550851fecbf99c906874ed3f6464b.jpg
885,5492908029,5493208681,1376143531,"是逸子",3,保密,"我们也是希沃！[吃瓜]",2021-09-30 17:24:29,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/71ff6dbc76af82e9bf22a73717241740d14171cf.jpg
886,,5492893055,343691384,"书以河",3,女,"欢迎回家！",2021-09-30 16:24:56,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/b11519725ce8ba2dcccb3f206d82b647ba5d92d9.jpg
887,,5492772988,396258384,"冷酷的麦辣鸡翅",6,男,"欢迎回家",2021-09-30 16:01:05,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/36e4bf398569ccb3952c98bcd456b71033670abe.jpg
888,,5492692610,434925878,"夜神月リューク",5,保密,"国家永远是你最强的后盾[打call][打call][打call]",2021-09-30 15:42:10,0,0,"睡着了。",未知,是,https://i2.hdslb.com/bfs/face/a4b03bc3a21a749fd13c4b62c67cf6435fd33a09.jpg
889,,5492679807,30154465,"life不可自决",6,保密,"虽然不知道怎么回事但是还是想哭[哭泣]",2021-09-30 15:40:12,0,2,"",未知,否,https://i1.hdslb.com/bfs/face/addb0e2dd31c5faa7a44fc7cefb9c243a7044a86.jpg
890,,5492586703,516208516,"bili_71614153781",3,女,"欢迎回家！！！！",2021-09-30 15:18:00,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/64d5051dc1723eda79e86a7013e88d61c62f98d0.jpg
891,,5492441131,176849138,"变成乌鸦的qrow",5,男,"想起了苏武牧羊",2021-09-30 14:42:57,0,1,"冷漫爱好者",未知,否,http://i2.hdslb.com/bfs/face/f9ffae041d1334e2902b70cdfe1caebd86c6009a.jpg
892,,5492437069,473336734,"冷静哦理智啊",5,女,"因为我住宿嘛，刚知道这个消息的时候在学校
是中午突然在班级电脑上看到的热搜第一
看到的那一瞬间心里就涨涨了
不由自主的同学们都笑了
然后老师上课举到相关例子“说最近大家都知道发生了一件事…”，我们就齐声喊“孟晚舟”
就是很骄傲，很自豪，真正的又一次感受到了祖国的强大，这是我们每一个中国人的底气，我骄傲，我是中国人。[爱心][爱心][爱心][爱心][打call][打call][打call][打call]",2021-09-30 14:42:23,3,569,"生活里的温柔总会哒哒哒的跑向你的。",未知,否,https://i1.hdslb.com/bfs/face/188bf1549cbb6e01c8dc09680d2db6cf909752e7.jpg
893,5492437069,5492446383,364645150,"W557wq",5,保密,"我也是！！！全班下自习不回宿舍，违纪看她回家（第二天还是月考）",2021-09-30 14:44:20,0,17,"。",未知,否,https://i1.hdslb.com/bfs/face/49766410ce3849da53368d8470981dc394b826b1.jpg
894,5492437069,5493386262,476375125,"哇哇叶",4,保密,"我们是班主任说的，我当时请假回家，下午回去上晚自习，我是下午在车上看到的新闻，孟晚舟回国，晚自习是班主任的课，我们还在做作业，她突然就把手机举起来说孟晚舟回国了，他好开心，我们也是",2021-09-30 17:53:37,0,10,"",未知,否,http://i1.hdslb.com/bfs/face/b56350d260c5d54bf3d9f4f78ace414629d315ff.jpg
895,5492437069,5493383992,476375125,"哇哇叶",4,保密,"那时候就是孟晚舟回深圳的直播",2021-09-30 17:54:21,0,2,"",未知,否,http://i1.hdslb.com/bfs/face/b56350d260c5d54bf3d9f4f78ace414629d315ff.jpg
